league,season,game,date,home_team,away_team,FTHG,FTAG,FTR,HTHG,HTAG,HTR,referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,BWH,BWD,BWA,IWH,IWD,IWA,LBH,LBD,LBA,PSH,PSD,PSA,WHH,WHD,WHA,SJH,SJD,SJA,VCH,VCD,VCA,Bb1X2,BbMxH,BbAvH,BbMxD,BbAvD,BbMxA,BbAvA,BbOU,BbMx>2.5,BbAv>2.5,BbMx<2.5,BbAv<2.5,BbAH,BbAHh,BbMxAHH,BbAvAHH,BbMxAHA,BbAvAHA,PSCH,PSCD,PSCA,MaxH,MaxD,MaxA,AvgH,AvgD,AvgA,B365>2.5,B365<2.5,P>2.5,P<2.5,Max>2.5,Max<2.5,Avg>2.5,Avg<2.5,AHh,B365AHH,B365AHA,PAHH,PAHA,MaxAHH,MaxAHA,AvgAHH,AvgAHA,B365CH,B365CD,B365CA,BWCH,BWCD,BWCA,IWCH,IWCD,IWCA,WHCH,WHCD,WHCA,VCCH,VCCD,VCCA,MaxCH,MaxCD,MaxCA,AvgCH,AvgCD,AvgCA,B365C>2.5,B365C<2.5,PC>2.5,PC<2.5,MaxC>2.5,MaxC<2.5,AvgC>2.5,AvgC<2.5,AHCh,B365CAHH,B365CAHA,PCAHH,PCAHA,MaxCAHH,MaxCAHA,AvgCAHH,AvgCAHA,BFH,BFD,BFA,1XBH,1XBD,1XBA,BFEH,BFED,BFEA,BFE>2.5,BFE<2.5,BFEAHH,BFEAHA,BFCH,BFCD,BFCA,1XBCH,1XBCD,1XBCA,BFECH,BFECD,BFECA,BFEC>2.5,BFEC<2.5,BFECAHH,BFECAHA,date_norm,home_xg,away_xg,home_elo,away_elo,elo_diff,ï»¿Div,Date,Time,Referee,BFDH,BFDD,BFDA,BMGMH,BMGMD,BMGMA,BVH,BVD,BVA,CLH,CLD,CLA,BFDCH,BFDCD,BFDCA,BMGMCH,BMGMCD,BMGMCA,BVCH,BVCD,BVCA,CLCH,CLCD,CLCA,LBCH,LBCD,LBCA
GER-Bundesliga,2526,,2026-02-05 14:30:00,Werder Bremen,Augsburg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-02-05,,,1626.12231445,1614.16491699,11.957397460000038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GER-Bundesliga,2526,,2026-02-05 14:30:00,Freiburg,Wolfsburg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-02-05,,,1693.87268066,1607.65722656,86.21545409999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GER-Bundesliga,2526,,2026-02-05 14:30:00,Ein Frankfurt,Hamburg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-02-05,,,1666.7154541,1565.04760742,101.66784667999991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GER-Bundesliga,2526,,2026-02-05 14:30:00,Leverkusen,RB Leipzig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-02-05,,,1807.77819824,1748.4753418,59.302856439999914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GER-Bundesliga,2526,,2026-02-05 14:30:00,Bayern Munich,Heidenheim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-02-05,,,1979.81762695,1527.97045898,451.8471679699999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GER-Bundesliga,2526,,2026-09-05 14:30:00,Hamburg,Freiburg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-09-05,,,1583.98303223,1699.19946289,-115.21643066000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GER-Bundesliga,2526,,2026-09-05 14:30:00,FC Koln,Heidenheim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-09-05,,,1574.85571289,1515.38146973,59.474243160000015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GER-Bundesliga,2526,,2026-09-05 14:30:00,Hoffenheim,Werder Bremen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-09-05,,,1721.77478027,1620.79553223,100.97924804000013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GER-Bundesliga,2526,,2026-09-05 14:30:00,Augsburg,M'gladbach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-09-05,,,1605.57751465,1622.73962402,-17.162109370000053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GER-Bundesliga,2526,,2026-09-05 14:30:00,Wolfsburg,Bayern Munich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-09-05,,,1604.05615234,1976.04528809,-371.98913575000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GER-Bundesliga,2526,,2026-09-05 14:30:00,Stuttgart,Leverkusen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-09-05,,,1747.33569336,1811.3359375,-64.00024413999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GER-Bundesliga,2526,,2026-09-05 14:30:00,RB Leipzig,St Pauli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-09-05,,,1741.92382812,1555.26184082,186.66198729999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GER-Bundesliga,2526,,2026-09-05 14:30:00,Mainz,Union Berlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-09-05,,,1662.87451172,1622.77209473,40.102416990000165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GER-Bundesliga,2526,,2026-09-05 14:30:00,Dortmund,Ein Frankfurt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-09-05,,,1838.93371582,1666.65637207,172.27734375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GER-Bundesliga,2526,,2026-05-16 14:30:00,Heidenheim,Mainz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-16,,,1515.38146973,1662.87451172,-147.49304199000017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GER-Bundesliga,2526,,2026-05-16 14:30:00,St Pauli,Wolfsburg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-16,,,1555.26184082,1604.05615234,-48.79431151999984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GER-Bundesliga,2526,,2026-05-16 14:30:00,Union Berlin,Augsburg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-16,,,1622.77209473,1605.57751465,17.194580079999923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GER-Bundesliga,2526,,2026-05-16 14:30:00,M'gladbach,Hoffenheim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-16,,,1622.73962402,1721.77478027,-99.03515625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GER-Bundesliga,2526,,2026-05-16 14:30:00,Werder Bremen,Dortmund,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-16,,,1620.79553223,1838.93371582,-218.13818359000015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GER-Bundesliga,2526,,2026-05-16 14:30:00,Freiburg,RB Leipzig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-16,,,1699.19946289,1741.92382812,-42.7243652300001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GER-Bundesliga,2526,,2026-05-16 14:30:00,Ein Frankfurt,Stuttgart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-16,,,1666.65637207,1747.33569336,-80.67932128999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GER-Bundesliga,2526,,2026-05-16 14:30:00,Leverkusen,Hamburg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-16,,,1811.3359375,1583.98303223,227.35290527000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GER-Bundesliga,2526,,2026-05-16 14:30:00,Bayern Munich,FC Koln,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-16,,,1976.04528809,1574.85571289,401.18957520000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ITA-Serie A,2526,,2026-02-18 19:45:00,Milan,Como,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-02-18,,,1833.3190918,1736.55407715,96.76501465000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ITA-Serie A,2526,,2026-02-13 19:45:00,Pisa,Milan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-02-13,,,1519.54919434,1833.3190918,-313.76989746000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ITA-Serie A,2526,,2026-02-14 14:00:00,Como,Fiorentina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-02-14,,,1736.55407715,1645.61462402,90.93945312999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ITA-Serie A,2526,,2026-02-14 17:00:00,Lazio,Atalanta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-02-14,,,1721.56140137,1790.18823242,-68.62683104999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ITA-Serie A,2526,,2026-02-14 19:45:00,Inter,Juventus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-02-14,,,1935.36364746,1822.34020996,113.0234375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ITA-Serie A,2526,,2026-02-15 11:30:00,Udinese,Sassuolo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-02-15,,,1623.22949219,1616.17126465,7.058227539999962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ITA-Serie A,2526,,2026-02-15 14:00:00,Cremonese,Genoa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-02-15,,,1557.72375488,1626.42260742,-68.69885254000019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ITA-Serie A,2526,,2026-02-15 14:00:00,Parma,Verona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-02-15,,,1600.06640625,1533.97607422,66.0903320299999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ITA-Serie A,2526,,2026-02-15 17:00:00,Torino,Bologna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-02-15,,,1630.54516602,1688.95678711,-58.41162109000015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ITA-Serie A,2526,,2026-02-15 19:45:00,Napoli,Roma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-02-15,,,1802.6505127,1803.15795898,-0.5074462800000674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ITA-Serie A,2526,,2026-02-16 19:45:00,Cagliari,Lecce,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-02-16,,,1616.90344238,1557.09606934,59.8073730399999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ITA-Serie A,2526,,2026-02-20 19:45:00,Sassuolo,Verona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-02-20,,,1616.17126465,1533.97607422,82.19519042999991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ITA-Serie A,2526,,2026-02-21 14:00:00,Juventus,Como,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-02-21,,,1822.34020996,1736.55407715,85.78613281000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ITA-Serie A,2526,,2026-02-21 17:00:00,Lecce,Inter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-02-21,,,1557.09606934,1935.36364746,-378.26757812000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ITA-Serie A,2526,,2026-02-21 19:45:00,Cagliari,Lazio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-02-21,,,1616.90344238,1721.56140137,-104.65795899000022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ITA-Serie A,2526,,2026-02-22 11:30:00,Genoa,Torino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-02-22,,,1626.42260742,1630.54516602,-4.12255859999982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ITA-Serie A,2526,,2026-02-22 14:00:00,Atalanta,Napoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-02-22,,,1790.18823242,1802.6505127,-12.462280279999959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ITA-Serie A,2526,,2026-02-22 17:00:00,Milan,Parma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-02-22,,,1833.3190918,1600.06640625,233.25268555000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ITA-Serie A,2526,,2026-02-22 19:45:00,Roma,Cremonese,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-02-22,,,1803.15795898,1557.72375488,245.43420410000022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ITA-Serie A,2526,,2026-02-23 17:30:00,Fiorentina,Pisa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-02-23,,,1645.61462402,1519.54919434,126.06542968000008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ITA-Serie A,2526,,2026-02-23 19:45:00,Bologna,Udinese,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-02-23,,,1688.95678711,1623.22949219,65.72729492000008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ITA-Serie A,2526,,2026-01-03 14:00:00,Cremonese,Milan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-03,,,1588.92358398,1822.04968262,-233.12609864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ITA-Serie A,2526,,2026-01-03 14:00:00,Inter,Genoa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-03,,,1922.83178711,1620.06188965,302.76989746000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ITA-Serie A,2526,,2026-01-03 14:00:00,Parma,Cagliari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-03,,,1593.94042969,1608.60229492,-14.661865230000103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ITA-Serie A,2526,,2026-01-03 14:00:00,Pisa,Bologna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-03,,,1531.35839844,1749.17687988,-217.8184814399999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ITA-Serie A,2526,,2026-01-03 14:00:00,Roma,Juventus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-03,,,1806.66320801,1812.42370605,-5.760498039999902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ITA-Serie A,2526,,2026-01-03 14:00:00,Verona,Napoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-03,,,1579.20690918,1821.4095459,-242.2026367200001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ITA-Serie A,2526,,2026-01-03 14:00:00,Udinese,Fiorentina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-03,,,1616.45800781,1645.16540527,-28.70739746000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
