league,season,date,home_team,away_team,FTHG,FTAG,FTR,home_xg,away_xg,home_elo,away_elo,elo_diff,home_form_l5,home_form_l10,home_finishing_efficiency_l5,home_finishing_efficiency_l10,home_attacking_xg_l5,home_attacking_xg_l10,home_defensive_xg_l5,home_defensive_xg_l10,home_rest_days,away_form_l5,away_form_l10,away_finishing_efficiency_l5,away_finishing_efficiency_l10,away_attacking_xg_l5,away_attacking_xg_l10,away_defensive_xg_l5,away_defensive_xg_l10,away_rest_days,form_diff_l5,form_diff_l10,attack_vs_defense_l5,defense_vs_attack_l5
ESP-La Liga,2526,2026-04-22,Girona,Betis,,,,,,1608.30773926,1747.15856934,-138.85083007999992,1.0,5.0,-1.6019899999999998,-0.4804899999999995,2.60199,1.813823333333333,0.958247,1.111509,3.0,3.0,9.0,0.16016200000000003,-0.03619950000000022,0.839838,1.5361995,0.625525,1.3405887500000002,3.0,-2.0,-4.0,1.9764649999999997,0.11840899999999999
ESP-La Liga,2526,2026-04-22,Vallecano,Espanol,,,,,,1605.65222168,1624.94543457,-19.293212890000177,0.0,3.0,-0.06935000000000002,-0.27732100000000004,1.06935,1.2773210000000004,2.30208,1.657715,3.0,0.0,0.0,0.25525299999999995,-0.2431242500000001,0.744747,1.24312425,1.53925,1.8637650000000001,3.0,0.0,3.0,-0.4699,1.557333
ESP-La Liga,2526,2026-04-22,Sociedad,Getafe,,,,,,1674.51550293,1605.24279785,69.27270507999992,3.0,10.0,1.2281,0.48215249999999976,1.7719,1.7678475000000002,1.08664,1.8829635000000002,3.0,3.0,5.0,0.21409999999999996,-0.24481424999999998,1.7859,0.9948142499999999,3.01162,1.25776675,3.0,0.0,5.0,-1.2397200000000002,-0.69926
ENG-Premier League,2526,2026-04-25,Arsenal,Newcastle,,,,,,2060.09692383,1874.52978516,185.56713866999985,1.0,7.0,0.21582,0.7633574999999998,0.78418,1.7366424999999999,1.81154,0.7645942499999998,7.0,3.0,3.0,-0.46991000000000005,-0.3585763333333338,2.46991,2.0252429999999997,1.68925,2.1464000000000003,7.0,-2.0,4.0,-0.9050699999999999,-0.6583700000000001
ENG-Premier League,2526,2026-04-25,Bournemouth,Leeds,,,,,,1844.31835938,1785.33105469,58.98730468999997,3.0,7.0,0.5879000000000001,0.056760000000000366,1.4121,1.6099066666666662,2.33114,1.6937220000000002,7.0,1.0,4.0,0.71052,0.05000666666666668,1.28948,1.6166600000000002,3.21176,2.80561,7.0,2.0,3.0,-1.79966,1.04166
ENG-Premier League,2526,2026-04-25,Brighton,Chelsea,,,,,,1825.00793457,1925.30371094,-100.29577636999988,0.0,1.0,-0.481306,-0.6484684999999999,0.481306,1.1484685,0.576138,0.9795579999999999,7.0,1.0,10.0,-1.21176,-0.4310099999999998,3.21176,3.1810099999999997,1.28948,1.636745,7.0,-1.0,-9.0,-0.808174,-2.6356219999999997
ENG-Premier League,2526,2026-04-25,Burnley,Man City,,,,,,1697.41235352,1979.5435791,-282.1312255800001,3.0,3.0,2.308727,0.11197199999999978,0.691273,0.8880280000000002,2.1276,1.712133333333334,7.0,3.0,7.0,1.32278,0.2906266666666667,1.67722,2.0427066666666662,1.05283,1.2722433333333332,7.0,0.0,-4.0,-0.3615569999999999,0.4503800000000002
ENG-Premier League,2526,2026-04-25,Fulham,Aston Villa,,,,,,1802.05895996,1933.72741699,-131.6684570299999,0.0,3.0,-1.05283,-0.2766249999999999,1.05283,1.526625,1.67722,1.8387850000000001,7.0,3.0,4.0,0.42386199999999996,-0.45859799999999984,0.576138,1.1252646666666668,0.481306,0.8742273333333334,7.0,-3.0,-1.0,0.5715239999999999,1.101082
ENG-Premier League,2526,2026-04-25,Liverpool,Crystal Palace,,,,,,1952.64709473,1793.43347168,159.21362305000002,3.0,6.0,-2.08172,-0.482656666666667,3.08172,2.4826566666666667,0.693794,1.1309576666666667,7.0,0.0,4.0,-0.12760000000000016,-0.45472480000000015,2.1276,1.6547248000000003,0.691273,1.470101,7.0,3.0,2.0,2.390447,-1.4338060000000001
ENG-Premier League,2526,2026-04-25,Man United,Brentford,,,,,,1878.12097168,1857.94604492,20.174926759999835,1.0,10.0,0.26423300000000005,0.9034877500000001,0.735767,1.34651225,1.30746,1.2612385000000002,7.0,1.0,7.0,-0.8115399999999999,0.4077746666666666,1.81154,1.2588920000000003,0.78418,2.0862800000000004,7.0,0.0,3.0,-0.04841300000000004,-0.5040799999999999
ENG-Premier League,2526,2026-04-25,Sunderland,Nott'm Forest,,,,,,1702.13769531,1780.41491699,-78.27722167999991,0.0,3.0,-0.693794,-0.002506333333333203,0.693794,1.002506333333333,3.08172,1.4673670000000005,7.0,1.0,5.0,-3.69094,-0.9321435000000001,3.69094,1.9321434999999998,0.406959,1.86021975,7.0,-1.0,-2.0,0.286835,-0.6092200000000001
ENG-Premier League,2526,2026-04-25,West Ham,Everton,,,,,,1746.12316895,1822.35644531,-76.23327635999999,1.0,4.0,-0.30746000000000007,0.28146333333333273,1.30746,1.3852033333333338,0.735767,1.7478456666666664,7.0,0.0,4.0,-1.33114,-0.5000600000000004,2.33114,1.8333933333333334,1.4121,1.6805366666666668,7.0,1.0,0.0,-0.10463999999999984,-1.595373
ENG-Premier League,2526,2026-04-25,Wolves,Tottenham,,,,,,1673.60400391,1811.74987793,-138.14587401999984,1.0,1.0,-0.406959,-0.8747363333333333,0.406959,1.208069666666667,3.69094,3.0149600000000003,7.0,0.0,2.0,-0.6892499999999999,-0.4047767999999999,1.68925,1.6047767999999998,2.46991,2.197652,7.0,1.0,-1.0,-2.062951,2.00169
FRA-Ligue 1,2526,2026-04-25,Angers,Paris SG,,,,,,1570.98925781,1957.35595703,-386.3666992199999,3.0,6.0,-0.17089,-0.2588249999999994,1.17089,1.2588249999999996,0.691991,0.5449310000000003,7.0,3.0,6.0,0.36922999999999995,0.6021699999999994,4.17604,3.3239,1.80204,1.55977,7.0,0.0,0.0,-0.6311500000000001,-3.4840490000000006
FRA-Ligue 1,2526,2026-04-25,Brest,Lens,,,,,,1642.77844238,1756.93359375,-114.15515137000013,3.0,4.0,0.16494999999999993,-0.41166199999999936,1.83505,1.4116620000000004,1.2009,0.9425789999999998,7.0,3.0,6.0,-0.6036699999999999,-0.6036699999999999,1.60367,1.60367,0.407119,0.407119,7.0,0.0,-2.0,1.427931,-0.40276999999999985
FRA-Ligue 1,2526,2026-04-25,Le Havre,Metz,,,,,,1566.65551758,1521.32727051,45.32824706999986,3.0,3.0,1.143179,0.36803000000000036,0.856821,0.6319699999999997,0.51294,1.0583049999999998,7.0,1.0,1.0,-0.397871,0.20940950000000036,0.397871,0.7905905000000002,1.34676,2.343984999999999,7.0,2.0,2.0,-0.4899389999999999,0.11506899999999998
FRA-Ligue 1,2526,2026-04-25,Lorient,Strasbourg,,,,,,1616.08728027,1693.69299316,-77.60571288999995,0.0,6.0,1.222973,1.0596914999999998,0.777027,0.9403084999999997,1.20179,1.5420999999999998,7.0,0.0,0.0,0.48706000000000005,-0.24204999999999988,0.51294,1.2420499999999999,0.856821,1.0108555000000001,7.0,0.0,6.0,-0.07979400000000003,0.68885
FRA-Ligue 1,2526,2026-04-25,Lyon,Auxerre,,,,,,1768.59082031,1559.32299805,209.26782226,3.0,9.0,0.38300100000000004,1.0208954999999986,0.616999,1.9791044999999996,0.390671,0.7869904999999997,7.0,1.0,2.0,-1.27393,-0.8327633333333333,1.27393,0.8327633333333336,0.758207,1.2527373333333331,7.0,2.0,7.0,-0.141208,-0.883259
FRA-Ligue 1,2526,2026-04-25,Marseille,Nice,,,,,,1738.30224609,1590.06481934,148.23742674999994,0.0,4.0,-0.90611,0.10344000000000013,0.90611,1.563226666666667,4.63077,2.4847099999999998,7.0,1.0,5.0,-0.455943,0.9106523333333333,0.455943,1.0893476666666666,0.827302,1.5493873333333337,7.0,-1.0,-1.0,0.07880799999999999,4.1748270000000005
FRA-Ligue 1,2526,2026-04-25,Paris FC,Lille,,,,,,1541.73071289,1700.66760254,-158.93688965,1.0,3.0,-0.758207,-0.44592800000000005,0.758207,1.1125946666666668,1.27393,1.4426146666666668,7.0,1.0,1.0,-0.390671,-0.5657704999999991,0.390671,1.0657704999999997,0.616999,2.0910595000000005,7.0,0.0,2.0,0.141208,0.883259
FRA-Ligue 1,2526,2026-04-25,Rennes,Nantes,,,,,,1653.82189941,1519.63806152,134.18383788999995,0.0,0.0,-0.427968,-0.427968,1.80204,1.1150039999999999,4.17604,3.2306099999999995,7.0,0.0,0.0,-0.20178999999999991,-0.5938000000000003,1.20179,1.5938,0.777027,1.1941134999999998,7.0,0.0,0.0,1.025013,2.9742500000000005
FRA-Ligue 1,2526,2026-04-25,Toulouse,Monaco,,,,,,1652.88696289,1681.03063965,-28.143676760000066,0.0,1.0,-0.691991,-0.748278000000001,0.691991,0.7482779999999997,1.17089,1.0211264999999996,7.0,1.0,4.0,-0.827302,0.4437589999999992,0.827302,1.5562409999999995,0.455943,0.44195550000000017,7.0,-1.0,-3.0,0.23604800000000004,0.343588
GER-Bundesliga,2526,2026-04-25,Hamburg,Hoffenheim,,,,,,1583.98303223,1721.77478027,-137.79174804000013,3.0,4.0,0.4489399999999999,-0.09801499999999982,1.55106,2.0980149999999993,1.04614,1.6676249999999995,7.0,0.0,3.0,-1.6682899999999998,-0.0875549999999995,2.66829,2.0875550000000005,6.37827,3.80551,7.0,3.0,1.0,-4.827209999999999,-1.6221499999999998
GER-Bundesliga,2526,2026-04-25,FC Koln,Leverkusen,,,,,,1574.85571289,1811.3359375,-236.48022461000005,0.0,3.0,-0.12166999999999994,-0.27863,1.12167,1.2786300000000002,3.0577,2.2020049999999998,7.0,1.0,1.0,0.25874299999999995,0.25874299999999995,0.741257,0.741257,0.783478,0.783478,7.0,-1.0,2.0,0.33819199999999994,2.316443
GER-Bundesliga,2526,2026-04-25,Heidenheim,St Pauli,,,,,,1515.38146973,1555.26184082,-39.88037109000015,0.0,0.0,-1.04614,-1.0446899999999997,1.04614,2.04469,1.55106,2.845015,7.0,3.0,3.0,0.3378300000000001,-0.7741400000000003,1.66217,2.2741399999999996,0.912627,1.5148085,7.0,-3.0,-3.0,0.1335130000000001,-0.11110999999999982
GER-Bundesliga,2526,2026-04-25,Augsburg,Ein Frankfurt,,,,,,1605.57751465,1666.65637207,-61.07885742000008,0.0,3.0,-1.35939,-0.7381900000000001,1.35939,1.7381900000000001,3.00656,2.946335000000001,7.0,1.0,1.0,0.703187,0.185013,0.296813,0.814987,1.27118,1.476276666666667,7.0,-1.0,2.0,0.08821000000000012,2.709747
GER-Bundesliga,2526,2026-04-25,Wolfsburg,M'gladbach,,,,,,1604.05615234,1622.73962402,-18.68347168000014,0.0,0.0,-1.02751,-0.8224,2.02751,1.4890666666666668,1.70601,2.4945299999999997,7.0,1.0,2.0,0.216522,-0.020313999999999943,0.783478,1.020314,0.741257,0.8662045000000005,7.0,-1.0,-2.0,1.2862529999999999,0.922532
GER-Bundesliga,2526,2026-04-25,Stuttgart,Werder Bremen,,,,,,1747.33569336,1620.79553223,126.54016113000012,0.0,6.0,0.08737300000000003,-0.5304923333333336,0.912627,2.1971590000000005,1.66217,1.2734423333333336,7.0,0.0,1.0,-1.12332,-0.5572360000000002,1.12332,1.057236,0.36452,0.8108349999999998,7.0,0.0,5.0,0.5481069999999999,0.5388499999999998
GER-Bundesliga,2526,2026-04-25,RB Leipzig,Union Berlin,,,,,,1741.92382812,1622.77209473,119.15173339000012,3.0,4.0,-1.0577,-1.070603333333333,3.0577,2.403936666666666,1.12167,1.6767000000000003,7.0,1.0,1.0,-0.27118,-0.25196500000000027,1.27118,1.2519649999999998,0.296813,0.9018165000000002,7.0,2.0,3.0,2.7608870000000003,-0.14951000000000003
GER-Bundesliga,2526,2026-04-25,Mainz,Bayern Munich,,,,,,1662.87451172,1976.04528809,-313.1707763699999,3.0,6.0,-1.00656,-0.7916699999999993,3.00656,2.7916699999999994,1.35939,1.7268050000000001,7.0,3.0,4.0,-1.3782699999999997,-0.8336899999999996,6.37827,4.333689999999999,2.66829,2.65663,7.0,0.0,2.0,0.33827000000000007,-5.018879999999999
GER-Bundesliga,2526,2026-04-25,Dortmund,Freiburg,,,,,,1838.93371582,1699.19946289,139.73425293000014,3.0,6.0,0.29399,-0.42248999999999964,1.70601,2.9224900000000003,2.02751,2.5353749999999997,7.0,3.0,6.0,0.63548,-0.28932900000000045,0.36452,1.2893289999999997,1.12332,1.9221800000000002,7.0,0.0,0.0,0.5826899999999999,1.66299
ITA-Serie A,2526,2026-04-26,Bologna,Roma,,,,,,1688.95678711,1803.15795898,-114.20117187000004,0.0,0.0,-1.64658,-0.22635266666666665,1.64658,0.8930193333333335,0.193041,1.4191959999999997,7.0,3.0,4.0,-0.2042600000000001,-0.6695806666666663,2.20426,1.6695806666666666,0.613133,0.6129796666666669,7.0,-3.0,-4.0,1.0334469999999998,-2.011219
ITA-Serie A,2526,2026-04-26,Cagliari,Atalanta,,,,,,1616.90344238,1790.18823242,-173.2847900400002,0.0,6.0,-0.613133,0.708869,0.613133,1.2911310000000003,2.20426,1.5568776666666668,7.0,3.0,7.0,-1.12119,-0.975028,3.12119,2.975028,0.914806,2.9163253333333334,7.0,-3.0,-1.0,-0.30167299999999997,-0.9169299999999998
ITA-Serie A,2526,2026-04-26,Fiorentina,Sassuolo,,,,,,1645.61462402,1616.17126465,29.443359370000053,1.0,1.0,0.72797,-0.39187000000000055,1.27203,1.725203333333333,1.0134,1.5628533333333336,7.0,0.0,6.0,-0.721597,-0.10120233333333346,0.721597,1.4345356666666664,2.75112,1.4567459999999997,7.0,1.0,-5.0,-1.4790899999999998,0.29180300000000003
ITA-Serie A,2526,2026-04-26,Genoa,Como,,,,,,1626.42260742,1736.55407715,-110.13146972999994,0.0,3.0,0.6753800000000001,1.0451510000000004,1.32462,1.288182333333333,1.89784,1.5187606666666664,7.0,1.0,4.0,-5.96884,-1.561135,5.96884,4.561134999999999,0.785014,0.5562159999999996,7.0,-1.0,-1.0,0.5396059999999999,-4.071
ITA-Serie A,2526,2026-04-26,Lazio,Udinese,,,,,,1721.56140137,1623.22949219,98.33190918000014,1.0,5.0,1.191176,0.46923166666666666,0.808824,1.1974350000000002,2.85607,1.7633880000000002,7.0,0.0,6.0,0.10496899999999998,0.5086183333333333,0.895031,1.1580483333333336,2.18624,1.1429253333333331,7.0,1.0,-1.0,-1.3774160000000002,1.961039
ITA-Serie A,2526,2026-04-26,Milan,Juventus,,,,,,1833.3190918,1822.34020996,10.978881839999984,3.0,4.0,-0.35768999999999984,0.029548999999999825,3.35769,1.9704509999999997,0.440526,1.2881279999999997,7.0,1.0,7.0,-0.8560699999999999,0.35924333333333397,2.85607,2.6407566666666673,0.808824,0.609649,7.0,2.0,-3.0,2.548866,-2.4155439999999997
ITA-Serie A,2526,2026-04-26,Napoli,Cremonese,,,,,,1802.6505127,1557.72375488,244.92675782000012,3.0,6.0,1.10216,0.09474799999999983,1.89784,1.5719186666666667,1.32462,1.561143333333333,7.0,0.0,0.0,0.08519399999999999,-0.42350499999999985,0.914806,0.7568383333333334,3.12119,2.227666666666667,7.0,3.0,6.0,-1.22335,0.4098139999999999
ITA-Serie A,2526,2026-04-26,Parma,Pisa,,,,,,1600.06640625,1519.54919434,80.51721191000001,3.0,3.0,0.806959,-0.21892266666666668,0.193041,0.8855893333333335,1.64658,3.394956666666667,7.0,1.0,1.0,-1.26143,0.17048199999999994,1.26143,0.8295180000000002,0.0783843,2.8417947666666663,7.0,2.0,2.0,0.11465669999999999,0.3851499999999999
ITA-Serie A,2526,2026-04-26,Torino,Inter,,,,,,1630.54516602,1935.36364746,-304.81848144000014,1.0,4.0,0.9865999999999999,-0.2744826666666667,1.0134,1.2744826666666669,1.27203,1.631308,7.0,3.0,9.0,2.24888,0.6073599999999999,2.75112,3.7259733333333336,0.721597,0.5617706666666668,7.0,-2.0,-5.0,0.29180300000000003,-1.4790899999999998
ITA-Serie A,2526,2026-04-26,Verona,Lecce,,,,,,1533.97607422,1557.09606934,-23.119995119999885,1.0,1.0,-0.0783843,-0.008993766666666866,0.0783843,0.34232709999999983,1.26143,1.7264133333333334,7.0,3.0,4.0,-0.18624000000000018,-0.418576,2.18624,1.0852426666666666,0.895031,1.3648839999999993,7.0,-2.0,-3.0,-0.8166467000000001,-0.9248100000000001
ENG-Premier League,2526,2026-05-03,Tottenham,Crystal Palace,,,,,,1811.74987793,1793.43347168,18.31640625,0.0,2.0,-0.6892499999999999,-0.34274099999999985,1.68925,1.592741,2.46991,2.0551625,8.0,0.0,4.0,-0.12760000000000016,-0.5304835000000001,2.1276,1.7804835000000006,0.691273,1.3761237499999999,8.0,0.0,-2.0,0.9979769999999999,0.3423099999999999
ESP-La Liga,2526,2026-05-04,Alaves,Osasuna,,,,,,1600.39074707,1668.7401123,-68.34936522999988,0.0,6.0,-3.01162,-0.6683733333333336,3.01162,2.0017066666666667,1.7859,1.5911600000000004,12.0,3.0,7.0,0.9974700000000001,0.8313966666666669,1.00253,1.5019366666666667,2.0351,1.205264,12.0,-3.0,-1.0,0.9765200000000003,0.7833700000000001
ESP-La Liga,2526,2026-05-04,Ath Madrid,Barcelona,,,,,,1830.80102539,1938.57006836,-107.7690429700001,0.0,4.0,-0.625525,0.11139399999999999,0.625525,0.8886059999999999,0.839838,0.5396070000000001,12.0,3.0,9.0,0.5183200000000001,-1.7960850000000002,2.48168,4.796085000000001,1.01087,0.9249350000000003,12.0,-3.0,-5.0,-0.38534499999999994,-1.641842
ESP-La Liga,2526,2026-05-04,Betis,Espanol,,,,,,1747.15856934,1624.94543457,122.2131347699999,3.0,6.0,0.16016200000000003,-0.2650960000000003,0.839838,1.5984293333333335,0.625525,1.3944283333333336,12.0,0.0,0.0,0.25525299999999995,0.09829433333333319,0.744747,1.2350389999999998,1.53925,1.8770966666666666,12.0,3.0,6.0,-0.699412,-0.11922200000000005
ESP-La Liga,2526,2026-05-04,Girona,Villarreal,,,,,,1608.30773926,1735.04406738,-126.73632811999984,1.0,2.0,-1.6019899999999998,-0.8088499999999993,2.60199,1.8088499999999996,0.958247,1.0335735000000001,12.0,3.0,4.0,2.46075,1.7748109999999997,1.53925,1.2251889999999999,0.744747,1.4397084999999996,12.0,-2.0,-2.0,1.8572429999999998,-0.581003
ESP-La Liga,2526,2026-05-04,Mallorca,Real Madrid,,,,,,1621.03234863,1912.31481934,-291.2824707100001,0.0,3.0,-1.01087,-0.14074100000000003,1.01087,1.4740743333333335,2.48168,1.716623333333333,12.0,3.0,9.0,0.95424,0.3433666666666662,1.04576,1.656633333333333,0.571838,0.8646729999999998,12.0,-3.0,-6.0,0.439032,1.4359199999999999
ESP-La Liga,2526,2026-05-04,Oviedo,Sevilla,,,,,,1542.49707031,1595.36975098,-52.87268066999991,3.0,3.0,,,,,,,12.0,1.0,4.0,0.04175300000000004,0.12267433333333318,0.958247,1.2106590000000002,2.60199,2.519346666666666,12.0,2.0,-1.0,,
ESP-La Liga,2526,2026-05-04,Getafe,Ath Bilbao,,,,,,1605.24279785,1690.70043945,-85.45764159999999,3.0,5.0,0.21409999999999996,-0.13155533333333333,1.7859,1.1315553333333332,3.01162,1.4280703333333336,12.0,3.0,4.0,1.2262300000000002,0.1399620000000008,2.77377,1.8600380000000003,0.615311,1.210547,12.0,0.0,1.0,1.170589,0.23785000000000034
ESP-La Liga,2526,2026-05-04,Valencia,Celta,,,,,,1630.55126953,1687.43505859,-56.883789060000026,0.0,3.0,-0.571838,-0.4093793333333331,0.571838,1.7427126666666661,1.04576,1.6580000000000001,12.0,0.0,1.0,-1.0351,-0.641043666666667,2.0351,1.3077103333333333,1.00253,1.219118666666667,12.0,0.0,2.0,-0.43069199999999996,-0.9893399999999999
ESP-La Liga,2526,2026-05-04,Vallecano,Elche,,,,,,1605.65222168,1581.19250488,24.459716800000024,0.0,0.0,-0.06935000000000002,-0.3527446666666667,1.06935,1.019411333333334,2.30208,1.85781,12.0,0.0,0.0,-0.08664000000000005,0.4804629999999997,1.08664,0.8528703333333332,1.7719,4.042313333333333,12.0,0.0,0.0,-0.70255,1.21544
ESP-La Liga,2526,2026-05-04,Sociedad,Levante,,,,,,1674.51550293,1583.8302002,90.68530272999988,3.0,7.0,1.2281,0.4957866666666664,1.7719,1.8375466666666667,1.08664,1.2038480000000003,12.0,0.0,1.0,1.3846889999999998,0.48679949999999994,0.615311,0.5132005,2.77377,1.6945264999999987,12.0,3.0,6.0,-1.0018699999999998,0.471329
ESP-La Liga,2526,2026-05-13,Alaves,Barcelona,,,,,,1600.39074707,1938.57006836,-338.17932129,0.0,3.0,-3.01162,-1.1670500000000001,3.01162,2.1670500000000006,1.7859,1.4934300000000005,9.0,3.0,6.0,0.5183200000000001,-1.7960850000000002,2.48168,4.796085000000001,1.01087,0.9249350000000003,9.0,-3.0,-3.0,2.00075,-0.6957799999999998
ESP-La Liga,2526,2026-05-13,Betis,Elche,,,,,,1747.15856934,1581.19250488,165.9660644600001,3.0,6.0,0.16016200000000003,-0.004334000000000393,0.839838,1.504334,0.625525,1.2561325000000005,9.0,0.0,0.0,-0.08664000000000005,0.03717999999999955,1.08664,0.9628199999999998,1.7719,4.441195,9.0,3.0,6.0,-0.9320620000000001,-0.46111500000000005
ESP-La Liga,2526,2026-05-13,Celta,Levante,,,,,,1687.43505859,1583.8302002,103.60485838999988,0.0,1.0,-1.0351,-0.6459905000000005,2.0351,1.1459905,1.00253,0.7511980000000003,9.0,0.0,0.0,1.3846889999999998,1.3846889999999998,0.615311,0.615311,2.77377,2.77377,9.0,0.0,1.0,-0.7386699999999999,0.38721899999999987
ESP-La Liga,2526,2026-05-13,Getafe,Mallorca,,,,,,1605.24279785,1621.03234863,-15.7895507799999,3.0,4.0,0.21409999999999996,-0.14288299999999998,1.7859,1.1428829999999999,3.01162,1.6342505000000003,9.0,0.0,3.0,-1.01087,-0.02716500000000005,1.01087,2.027165,2.48168,1.8624299999999994,9.0,3.0,1.0,-0.6957799999999998,2.00075
ESP-La Liga,2526,2026-05-13,Girona,Sociedad,,,,,,1608.30773926,1674.51550293,-66.20776366999985,1.0,1.0,-1.6019899999999998,-1.6019899999999998,2.60199,2.60199,0.958247,0.958247,9.0,3.0,4.0,1.2281,0.32115999999999956,1.7719,1.67884,1.08664,0.9901970000000003,9.0,-2.0,-3.0,1.5153499999999998,-0.8136530000000001
ESP-La Liga,2526,2026-05-13,Espanol,Ath Bilbao,,,,,,1624.94543457,1690.70043945,-65.75500487999989,0.0,0.0,0.25525299999999995,0.02714649999999974,0.744747,0.9728534999999999,1.53925,1.4308650000000003,9.0,3.0,4.0,1.2262300000000002,0.6662380000000012,2.77377,1.8337620000000006,0.615311,1.1005455,9.0,-3.0,-4.0,0.129436,-1.2345199999999998
ESP-La Liga,2526,2026-05-13,Osasuna,Ath Madrid,,,,,,1668.7401123,1830.80102539,-162.06091309,3.0,4.0,0.9974700000000001,0.43140000000000045,1.00253,1.5686,2.0351,1.4731139999999998,9.0,0.0,1.0,-0.625525,-0.620404,0.625525,0.6204039999999997,0.839838,0.625464,9.0,3.0,3.0,0.16269199999999995,1.4095749999999998
ESP-La Liga,2526,2026-05-13,Valencia,Vallecano,,,,,,1630.55126953,1605.65222168,24.899047849999988,0.0,0.0,-0.571838,-0.7292889999999997,0.571838,1.2292889999999996,1.04576,1.6072950000000001,9.0,0.0,0.0,-0.06935000000000002,0.13054299999999985,1.06935,0.8694570000000007,2.30208,1.835345,9.0,0.0,0.0,-1.730242,-0.02359
ESP-La Liga,2526,2026-05-13,Villarreal,Sevilla,,,,,,1735.04406738,1595.36975098,139.67431639999995,3.0,3.0,2.46075,2.46075,1.53925,1.53925,0.744747,0.744747,9.0,1.0,1.0,0.04175300000000004,-0.10071350000000023,0.958247,1.1007135000000003,2.60199,2.8227249999999993,9.0,2.0,2.0,-1.0627399999999998,-0.2134999999999999
ESP-La Liga,2526,2026-05-13,Real Madrid,Oviedo,,,,,,1912.31481934,1542.49707031,369.81774903,3.0,6.0,0.95424,0.32607999999999937,1.04576,1.6739199999999999,0.571838,0.8205939999999996,9.0,3.0,3.0,,,,,,,9.0,0.0,3.0,,
FRA-Ligue 1,2526,2026-05-15,Brest,Angers,,,,,,1642.77844238,1570.98925781,71.78918456999986,3.0,4.0,0.16494999999999993,0.16494999999999993,1.83505,1.83505,1.2009,1.2009,20.0,3.0,3.0,-0.17089,-0.17089,1.17089,1.17089,0.691991,0.691991,20.0,0.0,1.0,1.143059,0.030010000000000092
FRA-Ligue 1,2526,2026-05-15,Lille,Auxerre,,,,,,1700.66760254,1559.32299805,141.34460448999994,1.0,1.0,-0.390671,-0.390671,0.390671,0.390671,0.616999,0.616999,20.0,1.0,2.0,-1.27393,-1.0726464999999998,1.27393,1.0726465000000003,0.758207,0.7813859999999997,20.0,0.0,-1.0,-0.367536,-0.656931
FRA-Ligue 1,2526,2026-05-15,Lorient,Le Havre,,,,,,1616.08728027,1566.65551758,49.43176269000014,0.0,3.0,1.222973,1.222973,0.777027,0.777027,1.20179,1.20179,20.0,3.0,3.0,1.143179,1.143179,0.856821,0.856821,0.51294,0.51294,20.0,-3.0,0.0,0.26408700000000007,0.34496899999999986
FRA-Ligue 1,2526,2026-05-15,Lyon,Lens,,,,,,1768.59082031,1756.93359375,11.657226560000026,3.0,6.0,0.38300100000000004,0.38300100000000004,0.616999,0.616999,0.390671,0.390671,20.0,3.0,3.0,-0.6036699999999999,-0.6036699999999999,1.60367,1.60367,0.407119,0.407119,20.0,0.0,3.0,0.20987999999999996,-1.212999
FRA-Ligue 1,2526,2026-05-15,Marseille,Rennes,,,,,,1738.30224609,1653.82189941,84.48034667999991,0.0,1.0,-0.90611,-0.8086449999999998,0.90611,1.8086450000000003,4.63077,3.225625,20.0,0.0,0.0,-0.427968,-0.427968,1.80204,1.80204,4.17604,4.17604,20.0,0.0,1.0,-3.2699300000000004,2.82873
FRA-Ligue 1,2526,2026-05-15,Nantes,Toulouse,,,,,,1519.63806152,1652.88696289,-133.24890136999988,0.0,0.0,-0.20178999999999991,-0.20178999999999991,1.20179,1.20179,0.777027,0.777027,20.0,0.0,0.0,-0.691991,-0.691991,0.691991,0.691991,1.17089,1.17089,20.0,0.0,0.0,0.030899999999999928,0.085036
